"player_id","player_name","player_position"
799,"Guilherme Schettine Guimaraes","Atacante"
928,"Alex Flávio Santos Luz","Zagueiro"
802,"Anderson José da Silva Mello Mattos","Meia"
758,"Lucas Heinzen Coelho","Atacante"
693,"Diego Felipe Coutinho","Meia"
437,"Patricio Julián Rodríguez","Meia"
97,"André Luiz Bahia Santos Viana","Zagueiro"
477,"João Paulo Mior","Meia"
43,"Rodrigo José Galatto","Goleiro"
294,"José Luis dos Santos Pinto","Meia"
1003,"Carlos Eugenio Júnior Tavares dos Santos","Lateral"
710,"Alan Lopes Pinheiro","Atacante"
547,"Fernando Omar Tobio","Zagueiro"
795,"Gustavo Marmentini dos Santos","Atacante"
981,"Luan Polli Gomes","Goleiro"
887,"Mauri Franco Barbosa da Silva","Meia"
40,"Marcos Arouca da Silva","Meia"
767,"Alan José Bernardon","Goleiro"
5,"Marcos dos Santos Assunção","Meia"
132,"Levir Culpi","Técnico"
890,"Diego Cardoso Nogueira","Atacante"
26,"Adolfo Rosinei Nascimento","Meia"
17,"Antônio Jorge Cecílio Sobrinho","Técnico"
23,"Marcelo Mendonça de Mattos Terra","Meia"
535,"Wallinson Ricardo Inácio Xavier","Zagueiro"
932,"Tiago Machowski","Goleiro"
657,"Lucas Silva Borges","Meia"
662,"Odair Souza ","Meia"
930,"Jonatan Ezequiel Cristaldo","Atacante"
53,"Hugo Henrique Assis do Nascimento","Meia"
324,"Francisco Rithely da Silva Sousa","Meia"
0,"Nelson de Jesus Silva","Goleiro"
251,"Rodrigo Eduardo Costa Marinho","Meia"
623,"Marcelo Augusto Mathias da Silva","Zagueiro"
24,"Carlos Alberto Gomes de Jesus","Meia"
834,"Matheus Salustiano","Zagueiro"
992,"Ânderson Balbino Assis","Meia"
441,"Felipe de Oliveira Silva","Meia"
713,"Diego Cesar Monteiro Noronha","Meia"
602,"João Afonso Crispim","Meia"
241,"Renan dos Santos","Goleiro"
464,"Hugo da Silva Cabral","Atacante"
646,"Enrique Gabriel Meza","Zagueiro"
268,"Vanderlei Farias da Silva","Goleiro"
123,"Júlio César Baptista","Meia"
499,"Bruno Fornaroli Mezza","Atacante"
140,"Adriano Leite Ribeiro","Atacante"
725,"Frickson Rafael  Erazo Vivero","Zagueiro"
691,"Maicon da Silva Macedo","Lateral"
344,"Carlos Gilberto Nascimento Silva","Zagueiro"
635,"Fabio Sangurgo da Porciúncula","Lateral"
858,"Alex Santos da Vitória","Lateral"
105,"Lucas Pierre Santos Oliveira","Meia"
601,"Renê Rodrigues Martins","Lateral"
121,"Renato Dirnei Florêncio","Meia"
925,"Carlos Vinicios Santos de Jesus","Meia"
800,"Wallace Fortuna dos Santos","Zagueiro"
606,"Matheus Hanauer Bertotto","Meia"
553,"Rafael Berger","Zagueiro"
297,"Rychely Cantanhede de Oliveira","Atacante"
639,"Wellington Carvalho dos Santos","Zagueiro"
893,"José Welison da Silva","Meia"
667,"Railan dos Santos Reis","Lateral"
936,"Luiz Henrique Vieira","Técnico"
142,"Lucimar da Silva Ferreira","Zagueiro"
305,"Bruno Bairros Collaço","Lateral"
650,"Dorival Guidoni Júnior","Técnico"
70,"Edcarlos Conceição Santos","Zagueiro"
430,"Juliano Real Pacheco","Meia"
81,"Frederico Chaves Guedes","Atacante"
736,"Bruno Cardoso Gonçalves Santos","Atacante"
1009,"Erik Roberto Silva do Nascimento","Atacante"
300,"Anderson Uchoa dos Santos","Meia"
880,"Lucas Macanhan Ferreira","Goleiro"
622,"Petros Mateus dos Santos Araújo","Meia"
436,"Augusto César dos Santos Moreira","Meia"
675,"Matheus Caldeira Vidotto de Oliveira","Goleiro"
415,"Eduardo Colcenti Antunes","Atacante"
948,"Nailson Fernando Medeiros","Zagueiro"
173,"Marcelo Oliveira Ferreira","Meia"
77,"Jefferson de Oliveira Galvão","Goleiro"
169,"David Braz de Oliveira Filho","Zagueiro"
351,"Saimon Pains Tormen","Zagueiro"
966,"Hyago de Oliveira Silva","Zagueiro"
323,"Ricardo Goulart Pereira","Meia"
817,"Robert Kenedy Nunes do Nascimento","Atacante"
562,"Hernani Azevedo Junior","Meia"
811,"Lucas Cavalcante Silva Afonso","Zagueiro"
677,"Gilberto Moraes Júnior","Lateral"
939,"Gustavo Henrique Furtado Scarpa","Meia"
923,"Donato Antônio Silva Neto","Zagueiro"
955,"Ángel Romero","Atacante"
421,"Diogo Barbosa Mendanha","Lateral"
505,"Djair Veiga Francisco Junior","Meia"
19,"Ivan Saraiva de Souza","Lateral"
990,"Gustavo Bonatto Barreto","Meia"
514,"Alcides de Souza Faria Júnior","Meia"
564,"Pedro Paulo Alves Vieira dos Reis","Atacante"
214,"Tiago dos Santos Alves","Zagueiro"
183,"Carlos Eduardo Marques","Meia"
943,"Malcom Filipe Silva de Oliveira","Atacante"
614,"Dráusio Luís Salla Gil","Zagueiro"
298,"Cristian Miguel Riveros Núñez","Meia"
285,"Guilherme Andrade Silva","Lateral"
960,"Walace Souza Silva","Meia"
493,"Eduardo Alves da Silva","Atacante"
628,"Leandro Marcos Pereira","Atacante"
935,"Leonardo Araújo dos Santos","Meia"
742,"Rafael Henrique Zuchi","Zagueiro"
654,"Joeliton Lima Santos","Lateral"
812,"Agustín Lionel Allione","Meia"
49,"Paulo César Fonseca do Nascimento","Meia"
975,"Eduardo Jose Barbosa da Silva Junior","Meia"
530,"Rildo de Andrade Felicissimo","Atacante"
853,"Luiz Eduardo Mello","Meia"
846,"Leonardo de Sousa Pereira","Atacante"
888,"Reginaldo Lopes de Jesus","Lateral"
781,"Maicon João Veiga da Silva","Atacante"
768,"Tagueu Tadjo Diederrick Joel","Atacante"
445,"Leonardo Henrique Veloso","Lateral"
676,"Luciano da Rocha Neves","Atacante"
247,"Uendel Pereira Gonçalves","Lateral"
194,"Sérgio Antônio Borges Júnior","Meia"
291,"Evanildo Borges Barbosa Júnior","Lateral"
727,"Josué de Oliveira Almeida","Zagueiro"
526,"Emerson Palmieri dos Santos","Lateral"
118,"Germano Borovicz Cardozo Schweger","Meia"
220,"Pedro Roberto Silva Botelho","Lateral"
570,"Leandro da Silva","Lateral"
128,"Ismael Soares Bastos Neto","Meia"
818,"Matteus Oliveira Santos","Meia"
899,"Ruan Luiz Santos da Costa","Meia"
406,"Fellipe Ramos Ignez Bastos","Meia"
314,"Henrique Almeida Caixeta Nascentes","Atacante"
195,"Leonardo Renan Simões de Lacerda","Zagueiro"
431,"Lucas de Lacerda Lima Gonçalves","Meia"
475,"Sergio Ricardo Dos Santos Junior","Meia"
84,"Maicon Thiago Pereira de Souza","Meia"
973,"João Gabriel dos Santos Neves","Meia"
366,"Aderbar Melo dos Santos Neto","Goleiro"
695,"Michael Vinicius Silva de Morais","Atacante"
273,"Marcelo de Oliveira Santos","Técnico"
343,"Fabrício de Sousa","Meia"
743,"Otávio Henrique Passos Santos","Meia"
328,"Caio Canedo Corrêa","Atacante"
1013,"Leandro Vicentin Fernandes","Zagueiro"
280,"Uelliton da Silva Vieira","Meia"
806,"Wheidson Roberto dos Santos","Meia"
772,"Edson Mardden Alves Pereira","Goleiro"
401,"Marcos Paulo Ramos da Silva","Meia"
111,"Cléverson Gabriel Córdova","Atacante"
543,"Jonh Lennon Silva Santos","Lateral"
89,"Robson de Souza","Atacante"
544,"Rogério Rodrigues da Silva","Lateral"
8,"Ronaldo de Assis Moreira","Meia"
212,"Walter Leandro Capeloza Artume","Goleiro"
533,"Matías Mirabaje","Meia"
723,"Mayke Rocha de Oliveira","Lateral"
944,"Marcos Vinicius dos Santos Silva","Atacante"
621,"Reinaldo Manoel da Silva","Lateral"
377,"Matías Nicolás Rodríguez","Lateral"
191,"Vilson Xavier de Meneses Junior","Zagueiro"
1017,"Fernando José Gomes Júnior","Meia"
1029,"Bruno Edgar Silva Almeida","Meia"
536,"Lucas Alberto Pereira da Silva","Meia"
491,"Damián Ariel Escudero","Meia"
219,"Éverton Augusto de Barros Ribeiro","Meia"
216,"Hélder de Paula Santos","Meia"
476,"Anderson Soares da Silva","Meia"
71,"Denilson Pereira Neves","Meia"
737,"Luan Sérgio Nascimento Dias de Almeida","Goleiro"
189,"Roger Roberto dos Santos","Meia"
347,"Thiago Ribeiro Cardoso","Atacante"
771,"Alisson Ramses Becker","Goleiro"
112,"Nílton Ferreira Júnior","Meia"
295,"Luan Madson Gedeão De Paiva","Atacante"
444,"Thiago Henrique Mendes Ribeiro","Meia"
694,"Victor Andrade Santos","Atacante"
603,"Fábio Braga","Meia"
819,"Erik Nascimento Lima","Atacante"
630,"Lucas Alves de Araújo","Zagueiro"
447,"Luis Alberto Ramírez Lucay","Meia"
688,"Higor Rodrigues Barbosa Leite","Meia"
486,"Matheus Simonete Bressaneli","Zagueiro"
312,"Fabrício Silva Dornellas","Zagueiro"
746,"Douglas Coutinho Gomes de Souza","Atacante"
774,"Heitor dos Santos Bortolotto","Zagueiro"
99,"Thiago Heleno Henrique Ferreira","Zagueiro"
497,"Alexander Asloquer ","Atacante"
864,"Jonathan Mata Amaral","Atacante"
889,"Sidney de Freitas Pages","Meia"
376,"Mauricio Bernardo Victorino Dansilo","Zagueiro"
157,"Luiz Felipe Scolari","Técnico"
978,"André Soares Jardine","Técnico"
638,"Wangler da Silva","Meia"
416,"Fillipe Soutto Mayor Nogueira Ferreira","Meia"
931,"Mailson Francisco de Farias","Atacante"
35,"Anderson Sebastião Cardoso","Zagueiro"
110,"Edílson Mendes Guimarães","Lateral"
186,"Edwin Armando Valencia Rodríguez","Meia"
875,"Robertino Canavesio","Zagueiro"
301,"André Felipe Ribeiro de Souza","Atacante"
865,"Alan Nahuel Ruiz","Meia"
392,"Marcelo Nicolás Lodeiro Benítez","Meia"
607,"Bruno Felipe Lima Teixeira","Meia"
317,"Severino do Ramo Clementino da Silva","Lateral"
1016,"Nickson Gabriel Reis Silva","Meia"
227,"José Nivaldo Martins Constante","Goleiro"
470,"Bruno Cortês Barbosa","Lateral"
364,"Dannyu Francisco dos Santos","Zagueiro"
287,"Douglas Dias de Souza","Goleiro"
835,"Vinícius Silvestre","Goleiro"
963,"Auro Álvaro da Cruz Júnior","Lateral"
180,"Rafael Ramos de Lima","Zagueiro"
844,"Ailton Ferreira Silva","Lateral"
79,"João Alves de Assis Silva","Atacante"
976,"Guido Menezes Barreto de Andrade","Goleiro"
124,"José Eduardo Bischofe de Almeida","Atacante"
213,"Roger de Carvalho","Zagueiro"
970,"Leandro Joaquim Ribeiro","Atacante"
208,"Rafael Pereira dos Santos","Zagueiro"
480,"Ayrton Luis Ganino","Lateral"
469,"Maurício Azevedo Alves","Meia"
516,"Gilmar Dal Pozzo","Técnico"
168,"Everton Cardoso da Silva","Meia"
138,"Alessandro Beti Rosa","Goleiro"
863,"Breno Gonçalves Lopes","Lateral"
1011,"Saulo Ferreira Silva Nascimento","Goleiro"
409,"Luis Gustavo de Almeida Pinto","Goleiro"
93,"Luís Fernando Lojudice Martinez","Meia"
426,"Jackson de Souza","Zagueiro"
792,"Erick Luis Palma dos Santos","Atacante"
996,"Daniel Miller Tenenbaum","Goleiro"
1028,"Maikon Alves de Aquino","Atacante"
283,"Marcos Luis Rocha Aquino","Lateral"
648,"Éverton Claiton da Silva","Meia"
967,"Guilherme Henrique Pires","Meia"
987,"Nathan Pelae Cardoso","Zagueiro"
443,"Matheus Menezes Jácomo","Zagueiro"
190,"Ricardo Martins de Araújo","Zagueiro"
830,"Paulo Henrique Oliveira da Silva","Meia"
433,"Pedro Henrique Pereira da Silva","Zagueiro"
350,"Giovanni Augusto Oliveira Cardoso","Meia"
42,"Rodrigo de Souza Cardoso","Atacante"
88,"Leonardo Lourenço Bastos","Meia"
478,"José Artur Barbosa de Oliveira","Lateral"
512,"Denner Nascimento da Luz","Meia"
51,"Rafael Augusto Sobis do Nascimento","Atacante"
947,"Jeam Eugênio de Oliveira","Atacante"
876," Breno Lorran da Silva Talvares","Lateral"
66,"Kleber de Carvalho Correa Silva","Lateral"
597,"Rafael Ferreira Donato","Zagueiro"
389,"Jesús Alberto Dátolo","Meia"
277,"Werley Ananias da Silva","Zagueiro"
226,"Anderson Vieira Martins","Zagueiro"
845,"João Paulo Silva Martins","Goleiro"
483,"Hernane Vidal Souza","Atacante"
807,"Raul Diogo Souza Rocha","Lateral"
9,"Celso Juarez Roth","Técnico"
591,"Leandro Cordeiro de Lima Silva","Meia"
590,"Harrison Cardoso de Oliveira","Meia"
754,"Mauro Job Pontes Junior","Atacante"
538,"Samuel Rosa Gonçalves ","Atacante"
993,"Maurício Andreazzi Pereira","Meia"
634,"Mattheus Andrade Gama de Oliveira","Meia"
1007,"Dioclécio Horácio","Meia"
355,"Leandro Damião da Silva dos Santos","Atacante"
482,"Cléber Janderson Pereira Reis","Zagueiro"
540,"Jubal Rocha Mendes Júnior","Zagueiro"
566,"Saulo Araújo Fontes","Goleiro"
520,"Douglas Moreira Pires","Goleiro"
567,"Rodrigo Frauches de Souza Santos","Zagueiro"
916,"Lucas Fernandes Fávero ","Meia"
982,"Murilo Henrique Pereira Rocha","Meia"
281,"Welinton Souza Silva","Zagueiro"
69,"Rogério Ceni","Goleiro"
808,"Danilo Carvalho Barcelos","Lateral"
583,"Alvino Volpi Neto","Goleiro"
50,"Jorge Wagner Góes Conceição","Meia"
209,"Wanderson Pereira Rodrigues","Meia"
133,"Silvio Silas da Silva Walenga","Goleiro"
571,"Bruno Brígido de Oliveira","Goleiro"
306,"Francisco Sousa dos Santos","Meia"
551,"Bruno da Silva Peres","Lateral"
395,"Roberto Andrés Cereceda Guajardo","Lateral"
560,"Misael Bueno","Meia"
852,"Wanderson Santos Pereira","Zagueiro"
1002,"Wanderson de Jesus Martins","Lateral"
554,"Joseilson Batista dos Santos","Meia"
179,"Marcelo Moreno Martins","Atacante"
232,"Elias Mendes Trindade","Meia"
359,"Marcos Assis Santana","Atacante"
302,"Bergson Gustavo Silveira da Silva","Atacante"
217,"Bruno Rangel Domingues","Atacante"
1004,"Rômulo Jose Pacheco da Silva","Meia"
64,"Mário Lúcio Duarte Costa","Goleiro"
517,"Luiz Eduardo Figueiredo ","Meia"
719,"Marcos Vinícius dos Santos Gonçalves","Técnico"
290,"Alan Luciano Ruschel","Lateral"
883,"Jonathan Fernando da Costa Ramos","Lateral"
511,"Rodrigo Defendi","Zagueiro"
158,"Erivonaldo Florencio de Oliveira Filho","Meia"
318,"Jonathan Doin","Zagueiro"
139,"Vanderlei Luxemburgo da Silva","Técnico"
711,"Wellington Melo dos Santos","Atacante"
692,"Rafael de Jesus Bonfim ","Zagueiro"
1021,"Douglas Moreira Fagundes","Meia"
705,"Otavio Edmilson da Silva Monteiro","Meia"
322,"Ricardo Souza Silva","Meia"
465,"Tiago Luis Volpi","Goleiro"
649,"Dankler Luis de Jesus Pedreira","Zagueiro"
762,"Régis Augusto Salmazzo","Meia"
171,"Hudson Rodrigues dos Santos","Meia"
759,"Igor Fernandes da Silva Araujo","Lateral"
756,"Guilherme de Jesus da Silva","Lateral"
898,"Ronaldo Zilio","Goleiro"
413,"Francisco Mérida Pérez","Meia"
618,"José Carlos Tofolo Júnior","Atacante"
765,"Welinton Junior Ferreira dos Santos","Atacante"
518,"Gabriel Santana Pinto","Meia"
144,"Willian Gomes de Siqueira","Atacante"
7,"Clemerson de Araújo Soares","Atacante"
38,"Leonardo da Silva Moura","Lateral"
728,"Clayton Silva Silveira","Atacante"
706,"Lucas Farias Gomes","Lateral"
633,"Ygor Bencardino Kuntza ","Atacante"
1006,"Marcos Yuri Goncalves da Silva de Souza","Atacante"
945,"Jorge Marco de Oliveira Moraes","Lateral"
154,"Fagner Conserva Lemos","Lateral"
539,"Ronieri da Silva Pinto","Meia"
904,"Danilo Alberto Teixeira","Meia"
206,"Denis Cesar de Matos","Goleiro"
365,"Hélio Hermito Zampier Neto","Zagueiro"
201,"Keirrison de Souza Carneiro","Atacante"
832,"Carlos Alberto Carvalho da Silva Junior","Atacante"
12,"Paulo Autuori","Técnico"
537,"Rodrigo Caio Roquette Russo","Zagueiro"
117,"Rivaldo Barbosa de Sousa","Meia"
404,"Pablo Nicolás Mouche","Atacante"
170,"Vitor Silva Assis de Oliveira Júnior","Meia"
503,"Argélico Fucks","Técnico"
788,"Thiago Martins Bueno","Zagueiro"
510,"Lucas Pedroso Alves de Lima","Lateral"
640,"Elisson Aparecido Rosa","Goleiro"
120,"Márcio José Oliveira","Meia"
440,"Omar Constante Reis Santos","Goleiro"
94,"Rodrigo Daniel Lopes da Silva","Atacante"
330,"Welington Pereira Rodrigues","Zagueiro"
334,"Bruno Veiga Mattos","Atacante"
48,"Edimo Ferreira Campos","Meia"
964,"Carlos Amadeu Nascimento Lemos","Técnico"
410,"Ernesto Antonio Farías","Atacante"
423,"Wescley Gomes dos Santos","Meia"
41,"Harlei de Menezes Silva","Goleiro"
578,"João Felipe Schimdt Urbano","Meia"
1000,"Paulo Modesto da Silva Júnior","Meia"
106,"Carlos Andrade Souza","Lateral"
46,"Fabian Guedes","Zagueiro"
837,"Ronaldo Henrique Ferreira da Silva","Meia"
248,"Moacir Costa da Silva","Lateral"
174,"Luiz Marcelo Morais dos Reis","Meia"
613,"Rodrigo Longo Freitas","Lateral"
910,"Mario Risso","Zagueiro"
335,"Cícero Vítor dos Santos Júnior","Lateral"
559,"Claudio Winck Neto","Lateral"
998,"Willian de Asevedo Furtado","Meia"
10,"Muricy Ramalho","Técnico"
757,"Calyson Rubens Santiago Rosa","Meia"
933,"Joelinton Cassio Apolinário de Lira","Atacante"
829,"Raphael Guimarães de Paula","Meia"
243,"Anderson Vital da Silva","Zagueiro"
393,"Álvaro Daniel Pereira Barragán","Lateral"
407,"Alan Santos da Silva","Meia"
126,"Alcides Eduardo Mendes de Araújo","Zagueiro"
805,"Samir Caetano de Souza Santos","Zagueiro"
27,"Rafael Martiniano de Miranda Moura","Atacante"
424,"William Henrique Rodrigues da Silva","Atacante"
267,"Tiago Luis Martins","Atacante"
18,"Michel Fernandes Bastos","Lateral"
620,"Pedro Henrique de Castro Silva","Meia"
225,"Bruno César Zanaki","Meia"
28,"Fábio Deivson Lopes Maciel","Goleiro"
924,"Robson Januário de Paula","Zagueiro"
354,"Josimar Rosado da Silva Tavares","Meia"
748,"Geirton Marques Aires","Meia"
76,"Jorge Henrique de Souza","Atacante"
938,"Cristiano Lopes","Atacante"
810,"Romulo Rafael da Silva","Lateral"
399,"Vinicius Simon","Zagueiro"
