"player_id","round","status","price","score"
38,1,"Provável",16.97,0.4
59,1,"Contundido",20.0,0.0
8,1,"Provável",18.86,-0.1
79,1,"Nulo",23.0,0.0
87,1,"Provável",16.74,1.1
164,1,"Provável",17.04,4.5
224,1,"Nulo",19.0,0.0
53,1,"Nulo",15.0,0.0
228,1,"Provável",21.96,11.0
345,1,"Provável",17.04,5.5
39,1,"Provável",5.38,-2.9
283,1,"Contundido",16.0,0.0
42,1,"Nulo",10.0,0.0
166,1,"Provável",10.38,0.7
6,1,"Nulo",12.0,0.0
389,1,"Contundido",11.0,0.0
893,1,"Provável",7.88,1.4
239,1,"Provável",7.65,2.1
105,1,"Provável",6.82,0.0
211,1,"Provável",7.57,2.0
480,1,"Provável",6.97,1.2
220,1,"Contundido",7.0,0.0
494,1,"Provável",5.76,0.6
316,1,"Nulo",3.94,-0.8
491,1,"Contundido",6.0,0.0
313,1,"Provável",4.62,1.1
387,1,"Provável",7.65,5.1
187,1,"Provável",5.98,2.9
26,1,"Nulo",5.0,0.0
301,1,"Nulo",5.0,0.0
295,1,"Contundido",5.0,0.0
702,1,"Provável",4.77,1.3
210,1,"Nulo",4.0,0.0
317,1,"Nulo",5.0,0.0
450,1,"Nulo",5.0,0.0
73,1,"Contundido",4.0,0.0
840,1,"Provável",3.48,-0.4
699,1,"Nulo",5.0,0.0
424,1,"Provável",4.17,0.5
416,1,"Nulo",4.0,0.0
820,1,"Contundido",4.0,0.0
511,1,"Nulo",4.0,0.0
431,1,"Nulo",4.0,0.0
128,1,"Contundido",5.0,2.6
358,1,"Nulo",4.0,0.0
409,1,"Nulo",3.0,0.0
364,1,"Nulo",4.92,3.5
360,1,"Nulo",3.0,0.0
70,1,"Nulo",3.0,0.0
654,1,"Contundido",4.01,2.3
769,1,"Nulo",3.0,0.0
707,1,"Nulo",3.0,0.0
529,1,"Nulo",3.0,0.0
468,1,"Nulo",3.0,0.0
832,1,"Nulo",3.0,0.0
287,1,"Nulo",2.0,0.0
834,1,"Provável",2.0,0.0
869,1,"Nulo",2.0,0.0
826,1,"Nulo",2.0,0.0
536,1,"Contundido",2.0,0.0
663,1,"Nulo",2.65,0.5
659,1,"Nulo",2.0,0.0
887,1,"Nulo",2.0,0.0
710,1,"Nulo",2.0,0.0
833,1,"Nulo",1.0,0.0
414,1,"Nulo",2.0,0.0
727,1,"Nulo",1.0,0.0
895,1,"Nulo",1.0,0.0
542,1,"Nulo",2.0,0.0
894,1,"Nulo",1.0,0.0
846,1,"Nulo",1.0,0.0
711,1,"Nulo",1.0,0.0
14,1,"Provável",4.38,1.78
631,1,"Nulo",2.0,0.0
842,1,"Nulo",1.0,0.0
384,1,"Nulo",1.0,0.0
801,1,"Nulo",1.0,0.0
823,1,"Provável",6.06,7.0
829,1,"Nulo",1.0,0.0
12,1,"Nulo",10.99,3.51
245,1,"Dúvida",16.97,5.4
75,1,"Provável",7.65,-0.9
467,1,"Provável",4.47,-4.1
138,1,"Provável",14.54,10.2
254,1,"Provável",9.62,3.7
250,1,"Provável",7.8,2.3
550,1,"Nulo",5.6,-0.6
125,1,"Dúvida",7.0,0.0
244,1,"Dúvida",7.12,3.4
145,1,"Provável",8.63,6.4
646,1,"Nulo",5.0,0.0
601,1,"Provável",3.71,-0.1
113,1,"Provável",0.76,-4.6
324,1,"Provável",5.23,1.9
736,1,"Nulo",5.0,0.0
513,1,"Provável",15.38,0.3
56,1,"Nulo",5.0,0.0
369,1,"Provável",14.62,2.3
808,1,"Nulo",4.0,0.0
367,1,"Nulo",16.0,0.0
222,1,"Nulo",4.0,0.0
533,1,"Nulo",15.0,0.0
156,1,"Nulo",4.0,0.0
933,1,"Nulo",4.0,0.0
566,1,"Nulo",3.0,0.0
598,1,"Nulo",3.0,0.0
263,1,"Nulo",3.0,0.0
235,1,"Provável",11.89,1.7
934,1,"Nulo",3.0,0.0
65,1,"Dúvida",2.95,0.9
784,1,"Nulo",3.0,0.0
466,1,"Provável",12.0,0.0
759,1,"Nulo",2.0,0.0
498,1,"Nulo",2.0,0.0
441,1,"Nulo",11.0,0.0
837,1,"Nulo",2.0,0.0
872,1,"Nulo",2.0,0.0
140,1,"Nulo",10.0,0.0
