"player_id","player_name","player_position"
594,"Gabriel Valongo da Silva","Zagueiro"
17,"Celso Juarez Roth","Técnico"
351,"Leandro Donizete Gonçalves da Silva","Meia"
185,"Alex Sandro da Silva","Zagueiro"
308,"Vitor Silva Assis de Oliveira Júnior","Meia"
559,"João Arthur Bueno de Camargo","Meia"
44,"Rodrigo Ribeiro Souto","Meia"
685,"Marcos Vinícius Gomes de Lima","Atacante"
451,"Renan Rodrigues da Silva","Meia"
424,"José Carlos dos Anjos Sávio","Goleiro"
632,"Leonardo Bartholo Prando","Meia"
132,"Jefferson de Oliveira Galvão","Goleiro"
475,"Willian Roberto Farias","Meia"
917,"Walace de Sousa Novais","Zagueiro"
895,"Leandro Nery Chaparro","Meia"
536,"Alberto Rafael da Silva","Goleiro"
57,"Renato Assis da Silva","Zagueiro"
439,"Dirceu Wiggers de Oliveira Filho","Zagueiro"
844,"Luccas Claro dos Santos","Zagueiro"
54,"Fernando Santos","Zagueiro"
744,"Diego Giulici de Campos","Meia"
127,"Ernane Ferreira Campos","Meia"
556,"Robert de Pinho de Souza","Atacante"
119,"Denílson Pereira Neves","Meia"
176,"Diego Cavalieri","Goleiro"
658,"Vinicius Simon","Zagueiro"
563,"Eliandro dos Santos Gonzaga","Atacante"
381,"Fabiano Ribeiro de Freitas","Goleiro"
63,"Dejan Petkovic","Meia"
518,"Oscar dos Santos Emboaba Júnior","Meia"
467,"Welinton Souza Silva","Zagueiro"
462,"Werley Ananias da Silva","Zagueiro"
575,"Rafael Cabral Barbosa","Goleiro"
492,"Alan Patrick Lourenço","Meia"
312,"Alan Kardec de Sousa Pereira Júnior","Atacante"
208,"Edno Roberto Cunha","Atacante"
918,"Elivélton Viana dos Santos","Zagueiro"
709,"Marllon Gonçalves Jerônimo Borges","Zagueiro"
916,"Renato Galice Cruz","Zagueiro"
833,"Guaraci Francisco de Oliveira Filho","Meia"
722,"Romário Leiria de Moura","Zagueiro"
481,"Rômulo da Silva","Zagueiro"
420,"Moacir Costa da Silva","Lateral"
610,"Leandro Carlos Niehues","Técnico"
681,"Bruno Henrique Turco","Meia"
82,"Paulo César Baier","Meia"
269,"Renato Portaluppi","Técnico"
966,"Ygor","Meia"
872,"Romário Mendes Pereira","Zagueiro"
258,"Ricardo Raymundo Gomes","Técnico"
316,"Maurício Alves Peruchi","Atacante"
819,"Luiz Philipe Lima de Oliveira","Meia"
154,"Anaílson Brito Noleto","Meia"
194,"Ramon Osni Moreira Lage","Meia"
214,"Liedson da Silva Muniz","Atacante"
634,"Gustavo Busatto","Goleiro"
743,"Rafhael Oliveira de Jesus","Zagueiro"
139,"João Alves de Assis Silva","Atacante"
686,"Márcio Nascimento Rozário","Zagueiro"
836,"Marino da Silva","Meia"
540,"Diogo Antunes de Oliveira","Meia"
159,"Gabriel dos Santos Nascimento","Zagueiro"
677,"Carlos Henrique Casemiro","Meia"
904,"Jomar Herculano Lourenço","Zagueiro"
960,"Leandro Cordeiro de Lima Silva","Meia"
769,"Luiz Eduardo Rodrigues","Zagueiro"
626,"Kenedy Silva Reis","Meia"
705,"Moisés Ferreira Gomes","Atacante"
922,"Rodrigo Frauches de Souza Santos","Zagueiro"
286,"Cássio Alessandro de Souza","Zagueiro"
590,"José Luiz Guimarães Sanabio Junior","Atacante"
645,"Maycon Vinícius Ferreira da Cruz","Meia"
489,"Rychely Cantanhede de Oliveira","Atacante"
919,"Luiz Antonio de Souza Soares","Meia"
135,"Jairo Lima de Araújo","Zagueiro"
41,"Leandro Silva Wanderley","Lateral"
880,"Siloé Maciel Pereira","Atacante"
604,"João Carlos Heidemann","Goleiro"
173,"Márcio Luiz Silva Lopes Santos Souza","Goleiro"
201,"Bruno Octávio Jovanelli","Meia"
299,"Rômulo Noronha","Meia"
704,"Willian Alves de Oliveira","Atacante"
914,"Rodinei Marcelo de Almeida","Zagueiro"
83,"Lúcio Carlos Cajueiro Souza","Lateral"
666,"Edson Cechelero dos Santos","Técnico"
421,"Jael Ferreira Vieira","Atacante"
753,"Vander Luiz Silva Souza","Meia"
260,"Marcos Gomes de Araújo","Atacante"
310,"Luiz Marcelo Morais dos Reis","Meia"
118,"Edcarlos Conceição Santos","Zagueiro"
422,"Júnior César Moreira da Cunha","Atacante"
464,"José Anderson de Oliveira Lessa","Atacante"
567,"Leonardo Fabiano da Silva e Silva","Zagueiro"
327,"Ricardo Martins de Araújo","Zagueiro"
778,"Elton Junior Melo Ataíde","Meia"
105,"Fábio Costa","Goleiro"
894,"Edelvany de Andrade dos Santos","Lateral"
461,"Enderson Alves Moreira","Técnico"
660,"Fábio Faria de Souza","Lateral"
141,"Fernando Buttenbender Prass","Goleiro"
516,"Sosthenes José Santos Salles","Atacante"
818,"Julinho Camargo","Técnico"
606,"Bruno Costa de Souza","Zagueiro"
619,"Carlos Adriano de Sousa Cruz","Atacante"
261,"Adriano Leite Ribeiro","Atacante"
37,"Eduardo Luís Abonizio de Souza","Zagueiro"
178,"Jorge Luís Valdivia Toro","Meia"
380,"Gilson Gomes do Nascimento","Lateral"
958,"Harrison","Meia"
581,"Fernando Lucas Martins","Meia"
652,"Patrik Camilo Cornélio da Silva","Meia"
168,"Ibson Barreto da Silva","Meia"
788,"Rogério Campos Nicolau","Zagueiro"
463,"Paulo Henrique Chagas de Lima","Meia"
780,"Romário Reginaldo Alves","Atacante"
73,"Paulo César Fonseca do Nascimento","Meia"
167,"Gustavo Lazzaretti de Araújo","Zagueiro"
207,"José Tadeu Mouro Júnior","Atacante"
369,"Gonzalo Sorondo Amaro","Zagueiro"
170,"Joilson Rodrigues Macedo","Lateral"
68,"Fábio Pereira da Cruz","Zagueiro"
196,"Carlos Robston Ludgero Júnior","Meia"
474,"Sandro Ferreira André","Meia"
943,"Murilo Henrique Camargo Oliveira","Zagueiro"
638,"Sidimar Fernando Cigolini","Zagueiro"
700,"Dimas Filgueiras ","Técnico"
804,"Paulo Miranda","Zagueiro"
212,"José Kleberson Pereira","Meia"
333,"Emerson Rodrigues Ávila","Técnico"
486,"José Luis Dos Santos Pinto","Meia"
760,"Jenison de Jesus Brito e Brito","Meia"
527,"Thiago Humberto Gomes","Meia"
720,"Jean Carlos Vicente","Meia"
377,"Bruno César Zanaki","Meia"
945,"Eduardo Souza","Técnico"
621,"Marcelino Junior Lopes Arruda","Atacante"
434,"Bruno Cortez Cardoso","Goleiro"
826,"Joabe Batista Pereira","Atacante"
835,"Elvis Vieira Araújo","Meia"
42,"Alecsandro Barbosa Felisbino","Atacante"
808,"Gustavo Silva Conceição","Zagueiro"
330,"Luis Francisco Grando","Meia"
339,"Henrique Adriano Buss","Zagueiro"
763,"Cleber Antonio de Oliveira","Zagueiro"
881,"Gilmerson dos Santos Mota","Lateral"
583,"Ronaldo Luiz Alves","Zagueiro"
476,"Marcos Paulo Segobe da Silva","Meia"
913,"Walisson Moreira Farias Maia","Zagueiro"
890,"Gabriel Araújo Carvalho","Lateral"
346,"Thiago Guimarães Sales","Zagueiro"
932,"Leandro Silva","Lateral"
496,"Bruno Bairros Collaço","Lateral"
680,"José Vitor Rodrigues Ribeiro da Silva","Meia"
951,"Yuri Mamute","Atacante"
416,"Luan Michel de Louzã","Atacante"
255,"Dorival Silvestre Júnior","Técnico"
566,"George Leandro Abreu de Lima","Meia"
573,"Giovanni Augusto Oliveira Cardoso","Meia"
453,"Róbson Michael Signorini","Meia"
787,"Anderson Patric Aguiar Oliveira","Atacante"
200,"Artur Pereira Neto","Meia"
523,"Renato de Araújo Chaves Júnior","Zagueiro"
300,"Fernando Gabriel Vougado Ribeiro","Meia"
572,"Rafael Cruz Ojer","Lateral"
725,"Victor Hugo de Medeiros da Silva","Meia"
366,"Everton Augusto de Barros Ribeiro","Meia"
15,"Ronaldo de Assis Moreira","Meia"
145,"Edson Bastos Barreto","Goleiro"
550,"Danilo Larangeira","Zagueiro"
938,"Guilherme Dellatorre","Atacante"
537,"Rodrigo Júnior Paula Silva","Zagueiro"
735,"Rodrigo Fernandes de Castro Maciel","Lateral"
957,"Everaldo","Atacante"
549,"Gabriel Moisés Antunes da Silva","Lateral"
767,"Jonathan Estrada Campillo","Meia"
204,"Nílton Ferreira Júnior","Meia"
385,"Murilo Bedusco dos Santos","Lateral"
18,"Mauro Fernandes da Silva","Técnico"
798,"Leandro Gareca Cardona","Lateral"
375,"Réver Humberto Alves Araújo","Zagueiro"
801,"Fernando Ezequiel Cavenaghi","Atacante"
298,"Fabricio dos Santos Silva","Lateral"
678,"Carlos Alberto Rogger Dias","Lateral"
724,"Elivelton Moraes de Andrade","Meia"
757,"Wesley Tavares dos Santos","Lateral"
473,"Fransérgio Rodrigues Barbosa","Meia"
320,"Willian Thiego de Jesus","Zagueiro"
12,"Marcos dos Santos Assunção","Meia"
578,"Matheus Silva de Oliveira","Goleiro"
687,"Jones da Silva Lopes","Atacante"
162,"Wellington Pereira do Nascimento","Atacante"
271,"Willian Gomes de Siqueira","Atacante"
74,"Pedro Iarley Lima Dantas","Atacante"
294,"Daniel Souza de Jesus","Lateral"
869,"Gabriel Santana Pinto","Atacante"
409,"Pablo de Barros Paulino","Lateral"
65,"Rodrigo de Souza Cardoso","Atacante"
533,"Alexssander Medeiros de Azeredo","Atacante"
589,"Adailton dos Santos da Silva","Atacante"
924,"José Élber Pimentel da Silva","Meia"
664,"Hermenegildo da Costa Paulo Bartolomeu","Meia"
765,"Edinaldo Gomes Pereira","Zagueiro"
846,"Bruno Batista Pereira Pires","Zagueiro"
391,"Anderson Grasiane de Matos Silva","Zagueiro"
378,"Anderson Vieira Martins","Zagueiro"
531,"Luis Guilherme Loreno Marcelino Alves","Goleiro"
935,"Osmar Loss","Técnico"
825,"Rafael Copetti Fernandes","Goleiro"
896,"Guilherme Felipe de Castro","Meia"
303,"Felipe Menezes Jácomo","Meia"
335,"Edson Pereira Lisboa","Goleiro"
425,"Patric Cabral Lalau","Lateral"
547,"José Cestaro Saiago","Goleiro"
501,"Daniel Santos Silva","Atacante"
955,"Lucas Garcia Benetão","Meia"
14,"Clemerson de Araújo Soares","Atacante"
552,"Gualberto Luís da Silva Júnior","Zagueiro"
517,"José Maria Ortigoza Ortiz","Atacante"
561," Bruno Paulo Machado Barbosa","Atacante"
20,"René Rodrigues Simões","Técnico"
840,"Flávio Tenius","Técnico"
64,"Evando Spinassé Camillato","Atacante"
387,"Rosemar Amâncio","Atacante"
512,"Jorbison Reis dos Santos","Lateral"
635,"Renan Carvalho Mota","Atacante"
790,"Bryan Jones Anicezio","Atacante"
823,"Santiago Damián García Correa","Atacante"
482,"Moisés Lima Magalhães","Meia"
822,"Jônatas Paulino da Silva Inácio","Atacante"
113,"Alessandro da Conceição Pinto","Lateral"
188,"Cleverson Rosário dos Santos","Meia"
690,"Lucas Rodrigues Moura da Silva","Meia"
754,"Wilson dos Santos Vieira Júnior","Atacante"
224,"Douglas Silva Delfino","Meia"
246,"Estevam Eduardo Lemos Soares","Técnico"
929,"Bruno Simões Teixeira","Zagueiro"
646,"Manoel Dionantan Paiva Rodrigues","Goleiro"
347,"Denis Cesar de Matos","Goleiro"
72,"Edimo Ferreira Campos","Meia"
235,"José Eduardo Bischofe de Almeida","Atacante"
591,"Diogo Campos Gomes","Atacante"
43,"Diego José Clementino","Atacante"
266,"Fábio Rochemback","Meia"
58,"Juan Maldonado Jaimez Júnior","Lateral"
305,"Willian Henrique Antunes","Meia"
856,"Júlio César Godinho Catole","Lateral"
726,"Lucas de Lacerda Lima Gonçalves","Meia"
570,"Thiago Ribeiro Cardoso","Atacante"
905,"Felipe Bezerra Brisola","Atacante"
222,"Leandro Luchese Guerreiro","Meia"
893,"Marcelo Cañete","Meia"
406,"Willians dos Santos Santana","Meia"
240,"Givanildo José de Oliveira","Técnico"
827,"Weverson Leandro Oliveira Moura","Atacante"
91,"Rafael Alves dos Santos","Zagueiro"
740,"Ricardo Hernesto Ahllf","Goleiro"
810,"Bernard Anício Caldeira Duarte","Meia"
390,"Leandro Fahel Matos","Meia"
84,"Márcio Miranda Freitas Rocha da Silva","Meia"
431,"Airton Ribeiro Santos","Meia"
954,"Madson Ferreira dos Santos","Lateral"
60,"Rafael Ferreira Francisco","Meia"
571,"Renan Ribeiro","Goleiro"
613,"José Fernando Oliveira de Aguiar Júnior","Meia"
233,"Alessandro Faiolhe Amantino Mancini","Meia"
853,"Carlos Henrique Santos Costa","Zagueiro"
379,"Damião Vinícius Silva Ribeiro","Goleiro"
32,"Marcelo Mendonça de Mattos Terra","Meia"
485,"Cícero dos Santos Bezerra","Atacante"
350,"Emerson dos Santos Silva","Zagueiro"
953,"Luiz Henrique Correia de Araújo","Meia"
816,"Emerson Gustavo Pinto dos Santos","Meia"
454,"Rudnei da Rosa","Meia"
488,"Edenílson Andrade Dos Santos","Meia"
244,"Erivélton Gomes Viana","Zagueiro"
871,"Douglas Moreira Pires","Goleiro"
622,"Leandro Amaro dos Santos Ferreira","Zagueiro"
617,"Ronaldo Conceição Silveira","Zagueiro"
950,"Alvino Volpi Neto","Goleiro"
126,"Manoel Morais Amorim","Meia"
189,"Marcos Aurélio de Oliveira Lima","Atacante"
252,"Glaydson Marcelino Freire","Meia"
179,"Lucas Pierre Santos Oliveira","Meia"
911,"Alison Lopes Ferreira","Meia"
873,"Danilo Santos Morais","Goleiro"
396,"Gian Francesco Gonçalves Mariano","Zagueiro"
229,"Fabiano Pereira da Costa","Meia"
28,"Rafael Marques Pinto","Zagueiro"
418,"Diego Alessandro Aparecido Sacoman da Si","Zagueiro"
631,"Diego Ivo Pires","Zagueiro"
653,"Romulo Borges Monteiro","Meia"
903,"Éder Lima dos Santos ","Zagueiro"
471,"José Gildeixon Clemente Paiva","Meia"
344,"Leonardo David de Moura","Meia"
104,"Thiago do Carmo Matias","Zagueiro"
34,"Carlos Alberto Gomes de Jesus","Meia"
852,"Matheus Lima Magalhães","Goleiro"
394,"Thiago Xavier da Rosa","Lateral"
695,"Rodrigo Pereira Possebon","Meia"
213,"Marcelo da Paixão Ramos Nicácio","Atacante"
361,"Danilo Rios Maia Pereira","Meia"
317,"Pedro Carmona da Silva Neto","Meia"
534,"Caio Canedo Corrêa","Atacante"
56,"Leonardo da Silva Moura","Lateral"
66,"Marcelo Grohe","Goleiro"
435,"Bruno Henrique Fortunato Aguiar","Zagueiro"
450,"Pedro Henrique Nogueira Beda","Atacante"
718,"Bruno Henrique Corsini","Meia"
1,"Euller Elias de Carvalho","Atacante"
93,"Renan Brito Soares","Goleiro"
789,"Ubirajara Natan de Souza de Araújo","Meia"
692,"Flávio de Souza Boaventura","Zagueiro"
193,"Thiago Henrique Feltri","Lateral"
814,"Gerley Ferreira de Souza","Lateral"
577,"Overath Breitner da Silva Medina","Meia"
543,"André Luiz Barretto Silva Lima","Atacante"
6,"Magno Alves de Araújo","Atacante"
4,"Ricardo Luiz Pozzi Rodrigues","Meia"
779,"João Vítor Ribeiro Rodrigues","Meia"
371,"Carlos Eduardo Passos Farias","Meia"
925,"Dener Gomes Clemente","Meia"
654,"Gabriel Orlandini Spessato","Lateral"
806,"Welder da Silva Marçal","Lateral"
247,"Kleber Giacomace de Souza Freitas","Atacante"
441,"José Fernando Viana de Santana","Atacante"
761,"Edson José da Silva","Zagueiro"
480,"Otávio Henrique Silva","Zagueiro"
746,"Héber Araújo dos Santos","Atacante"
636,"Lee Winston Leandro da Silva Oliveira","Goleiro"
657,"Jonathan Oliveira Guimarães","Atacante"
3,"Leonardo José Aparecido de Moura","Zagueiro"
732,"Otávio Augusto de Paula Passos","Goleiro"
910,"Geuvânio Santos Silva","Meia"
264,"Eduardo Nascimento Costa","Meia"
16,"Antônio Lopes dos Santos","Técnico"
99,"Humberlito Borges Teixeira","Atacante"
265,"Felipe Reinaldo da Silva","Atacante"
124,"Ygor Maciel Santiago","Meia"
738,"Luis Ricardo Silva Rosário","Meia"
278,"Danny Bittencourt Morais","Zagueiro"
888,"Bruno Fabiano Alves","Zagueiro"
177,"Wendel Santana Pereira Santos","Lateral"
845,"Claudionor Souza de Jesus","Atacante"
521,"Rafael de Carvalho Santos","Goleiro"
584,"Mário Sérgio Santos Costa","Meia"
588,"Wallace Reis da Silva","Zagueiro"
365,"Leonardo de Jesus Geraldo","Lateral"
345,"Valmir Roseno Santos","Meia"
325,"Telmário de Araújo Sacramento","Atacante"
77,"Wason L. Rentería Cuesta","Atacante"
277,"José Jefferson Rodrigues de Oliveira","Lateral"
745,"Ricardo Dzioba de Lima","Meia"
897,"Ruan Gusmão Pereira Borges","Goleiro"
597,"Gustavo dos Santos","Lateral"
360,"Hélder de Paula Santos","Meia"
805,"Rodrigo Oliveira Lindoso","Meia"
702,"Eduardo Colcenti Antunes","Meia"
460,"Marcelo de Oliveira Santos","Técnico"
192,"Eder Luis de Oliveira","Atacante"
793,"Diego da Silva Rosa","Meia"
160,"Wellington da Silva Vicente","Lateral"
698,"Natan Pereira","Atacante"
353,"Roger de Carvalho","Zagueiro"
560,"Vinícius Santos Silva","Atacante"
268,"Washington Sebastián Abreu Gallo","Atacante"
961,"Danilo Lopes Cezário","Atacante"
898,"Jefferson Bruno Ferreira da Silva  ","Meia"
180,"José Batista Leite da Silva","Meia"
297,"Luciano Martins Soares","Meia"
388,"Marco Aurélio Pereira Alves","Meia"
151,"Alex Raphael Meschini","Meia"
499,"Cleiton Sulzbacher da Silva","Zagueiro"
209,"Rivaldo Barbosa de Sousa","Meia"
136,"Claussio dos Santos Dimas","Meia"
519,"Jonathan Doin","Zagueiro"
734,"Fabricio Lopes Alcântara ","Zagueiro"
50,"Thiago Silvy Coelho","Atacante"
948,"Bruno Antunes Oliveira","Lateral"
733,"Glaycon Rian de Oliveira","Goleiro"
843,"Jeferson Mateus Quirino Saturnino","Atacante"
659,"Victor Ferraz Macedo","Lateral"
834,"Getterson Alves dos Santos","Atacante"
13,"Túlio Lustosa Seixas Pinheiro","Meia"
712,"Rhayner Santos Nascimento","Atacante"
29,"Rodrigo Oliveira de Bittencourt","Meia"
181,"Claudinei Cardoso Felix da Silva","Lateral"
937,"José Mário de Bona","Meia"
128,"George Lucas Coser","Lateral"
748,"Omar Constante Reis Santos","Goleiro"
701,"Adriano José Lara","Lateral"
883,"Lucas Pereira Mendes","Lateral"
143,"Marcos Vicente dos Santos","Meia"
643,"Egidio Arévalo Ríos","Meia"
169,"Alessandro Nunes Nascimento","Atacante"
797,"Diego Jussani","Zagueiro"
616,"Muriel Gustavo Becker","Goleiro"
195,"Edílson Mendes Guimarães","Lateral"
901,"Rodrigo Caio Roquette Russo","Meia"
615,"Vladimir Orlando Cardoso de Araújo Filho","Goleiro"
314,"Christian Chagas Tarouco","Zagueiro"
238,"Paulo César Carpegiani","Técnico"
120,"José Ramalho Carvalho de Freitas","Meia"
777,"Jonas Henrique Pessalli","Meia"
332,"Sérgio Antônio Borges Júnior","Meia"
498,"Alex Sandro Mendonça dos Santos","Lateral"
33,"Roger Galera Flores","Meia"
771,"Deivdy Reis Marques do Nascimento","Atacante"
693,"Ernesto Antonio Farías","Atacante"
373,"Romano Rodrigues","Lateral"
661,"Denis Neves Rezende da Silva","Lateral"
302,"Guilherme Milhomen Gusmão","Atacante"
867,"Fracinilson Santos Meirelles","Meia"
742,"João Filipe Rabelo da Costa e Silva","Zagueiro"
855,"Fernando Lisboa Lopes","Meia"
605,"Aderbar Melo dos Santos Neto","Goleiro"
49,"Rodrigo Fernandes Valete","Meia"
812,"Crystian Souza Carvalho","Lateral"
455,"Sheslon Lima Lucas Santanna","Lateral"
402,"Willians Domingos Fernandes","Meia"
679,"Danilo Vieira do Nascimento","Lateral"
356,"Michel Miguel da Silva","Meia"
909,"Luan Teixeira","Zagueiro"
110,"Cleber Santana Loureiro","Meia"
95,"Elano Blumer","Meia"
458,"Wellington Aparecido Martins","Meia"
272,"Egídio de Araújo Pereira Júnior","Lateral"
