"player_id","round","status","price","score"
400,1,"Contundido",26.0,0.0
21,1,"Contundido",5.0,0.0
42,1,"Provável",15.0,0.0
57,1,"Provável",10.0,0.0
104,1,"Provável",17.0,0.0
111,1,"Nulo",18.0,0.0
114,1,"Nulo",10.0,0.0
129,1,"Provável",23.0,0.0
132,1,"Provável",9.0,0.0
164,1,"Provável",14.0,0.0
171,1,"Provável",3.96,1.7
180,1,"Nulo",5.15,1.4
182,1,"Nulo",4.03,0.8
232,1,"Provável",13.43,6.3
238,1,"Provável",4.87,4.0
255,1,"Provável",14.27,2.51
266,1,"Provável",9.95,11.3
318,1,"Provável",21.0,0.0
326,1,"Nulo",1.39,1.0
328,1,"Nulo",2.0,0.0
421,1,"Contundido",4.0,0.0
440,1,"Contundido",3.0,0.0
443,1,"Nulo",17.0,0.0
472,1,"Nulo",3.83,3.5
500,1,"Suspenso",2.0,0.0
514,1,"Nulo",25.0,0.0
520,1,"Nulo",1.0,0.0
608,1,"Nulo",4.1,1.9
658,1,"Nulo",4.1,1.9
924,1,"Nulo",1.0,0.0
694,1,"Nulo",1.0,0.0
733,1,"Nulo",1.0,0.0
765,1,"Nulo",3.27,2.7
787,1,"Nulo",1.0,0.0
837,1,"Nulo",1.0,0.0
840,1,"Contundido",1.0,0.0
854,1,"Provável",0.7,-0.2
907,1,"Nulo",1.0,0.0
908,1,"Nulo",1.0,0.0
915,1,"Nulo",2.5,2.6
923,1,"Nulo",1.0,0.0
31,1,"Dúvida",7.65,2.0
38,1,"Provável",15.79,7.7
48,1,"Provável",0.7,-3.0
81,1,"Suspenso",20.0,0.0
117,1,"Provável",21.15,7.4
166,1,"Provável",17.0,0.0
167,1,"Contundido",8.0,0.0
170,1,"Provável",1.95,0.8
177,1,"Nulo",0.7,-0.1
185,1,"Provável",2.71,0.9
224,1,"Contundido",4.03,2.8
227,1,"Nulo",15.79,8.7
250,1,"Provável",19.0,0.0
344,1,"Provável",12.55,4.04
352,1,"Contundido",26.0,0.0
415,1,"Nulo",1.0,0.0
425,1,"Contundido",5.0,0.0
445,1,"Suspenso",4.0,0.0
477,1,"Provável",18.0,0.0
525,1,"Dúvida",5.7,3.2
543,1,"Nulo",7.44,0.7
544,1,"Nulo",3.0,0.0
545,1,"Nulo",1.0,0.0
553,1,"Nulo",2.0,0.0
554,1,"Provável",15.51,10.3
628,1,"Nulo",3.0,0.0
629,1,"Nulo",1.0,0.0
635,1,"Nulo",1.0,0.0
648,1,"Nulo",5.63,1.1
729,1,"Nulo",2.0,0.0
743,1,"Nulo",1.0,0.0
769,1,"Nulo",1.0,0.0
833,1,"Contundido",3.0,0.0
870,1,"Nulo",3.0,0.0
912,1,"Provável",3.41,1.9
918,1,"Nulo",1.0,0.0
9,1,"Provável",9.81,12.1
25,1,"Contundido",13.0,0.0
32,1,"Suspenso",15.0,0.0
39,1,"Provável",5.0,0.0
63,1,"Provável",9.0,0.0
65,1,"Contundido",16.0,0.0
101,1,"Provável",3.41,-0.1
119,1,"Contundido",29.0,0.0
137,1,"Provável",24.0,0.0
152,1,"Provável",12.0,0.0
157,1,"Provável",14.54,3.9
207,1,"Provável",14.51,5.86
235,1,"Nulo",6.75,7.7
249,1,"Nulo",10.0,0.0
280,1,"Contundido",16.0,0.0
309,1,"Nulo",8.42,10.1
331,1,"Provável",8.0,0.0
382,1,"Provável",3.2,-0.4
427,1,"Contundido",21.0,0.0
465,1,"Nulo",1.0,0.0
466,1,"Nulo",10.85,12.6
467,1,"Provável",4.0,0.0
468,1,"Nulo",11.06,10.9
561,1,"Suspenso",2.0,-3.4
580,1,"Nulo",0.7,-2.3
722,1,"Nulo",19.0,0.0
735,1,"Dúvida",0.97,-0.6
763,1,"Nulo",1.0,0.0
767,1,"Provável",8.35,10.0
793,1,"Dúvida",7.23,0.4
816,1,"Nulo",2.0,0.0
844,1,"Nulo",1.0,0.0
845,1,"Nulo",1.0,0.0
853,1,"Nulo",2.85,2.1
895,1,"Nulo",3.62,4.2
931,1,"Provável",8.28,7.9
13,1,"Provável",15.92,5.88
34,1,"Nulo",10.0,0.0
45,1,"Nulo",12.0,0.0
49,1,"Provável",13.0,0.0
53,1,"Nulo",19.0,0.0
66,1,"Provável",3.06,0.4
85,1,"Nulo",17.0,0.0
88,1,"Provável",16.76,4.1
91,1,"Provável",6.96,8.0
110,1,"Nulo",4.0,0.0
133,1,"Nulo",11.13,12.0
144,1,"Provável",18.0,0.0
256,1,"Nulo",8.0,0.0
270,1,"Nulo",16.0,0.0
278,1,"Provável",7.86,3.3
311,1,"Provável",5.56,4.0
404,1,"Nulo",30.0,0.0
429,1,"Provável",5.15,-0.6
489,1,"Nulo",15.0,0.0
490,1,"Nulo",6.05,4.7
491,1,"Nulo",1.0,0.0
509,1,"Nulo",1.0,0.0
515,1,"Nulo",1.0,0.0
536,1,"Contundido",4.0,0.0
546,1,"Provável",3.62,4.2
557,1,"Nulo",1.0,0.0
558,1,"Nulo",0.7,-0.5
559,1,"Nulo",1.0,0.0
560,1,"Nulo",4.0,0.0
575,1,"Provável",6.47,1.3
604,1,"Nulo",1.0,0.0
620,1,"Nulo",1.0,0.0
663,1,"Nulo",2.0,0.0
668,1,"Contundido",4.0,0.0
673,1,"Nulo",2.0,0.0
738,1,"Nulo",1.0,0.0
720,1,"Nulo",1.0,0.0
745,1,"Nulo",1.0,0.0
749,1,"Nulo",1.0,0.0
756,1,"Nulo",1.0,0.0
762,1,"Nulo",1.0,0.0
820,1,"Nulo",1.0,0.0
821,1,"Nulo",1.0,0.0
824,1,"Nulo",1.0,0.0
872,1,"Nulo",1.0,0.0
873,1,"Nulo",1.0,0.0
43,1,"Provável",12.1,-0.6
86,1,"Dúvida",25.67,9.9
100,1,"Contundido",15.0,0.0
103,1,"Provável",7.51,0.8
127,1,"Nulo",6.33,3.1
141,1,"Provável",22.26,12.0
202,1,"Provável",11.38,4.17
237,1,"Provável",12.0,0.0
251,1,"Provável",12.31,1.7
299,1,"Provável",7.44,0.7
394,1,"Contundido",5.0,0.0
441,1,"Nulo",6.12,3.8
446,1,"Provável",10.23,-1.3
453,1,"Provável",2.3,0.3
482,1,"Contundido",3.0,0.0
508,1,"Nulo",8.0,0.0
555,1,"Nulo",12.45,0.9
556,1,"Nulo",2.0,0.0
565,1,"Nulo",26.71,10.4
588,1,"Nulo",1.0,0.0
592,1,"Nulo",5.0,0.0
605,1,"Nulo",2.0,0.0
621,1,"Nulo",1.0,0.0
646,1,"Provável",12.66,4.2
666,1,"Nulo",2.0,0.0
682,1,"Provável",8.0,0.0
687,1,"Nulo",2.0,0.0
726,1,"Contundido",5.0,0.0
734,1,"Nulo",2.0,0.0
771,1,"Nulo",2.0,0.0
808,1,"Nulo",1.0,0.0
838,1,"Nulo",1.0,0.0
871,1,"Dúvida",1.0,0.0
10,1,"Provável",15.79,0.7
23,1,"Nulo",15.0,0.0
47,1,"Provável",12.03,-0.7
50,1,"Nulo",10.0,0.0
73,1,"Nulo",1.0,0.0
80,1,"Nulo",1.0,0.0
90,1,"Nulo",19.0,0.0
93,1,"Contundido",4.0,0.0
134,1,"Nulo",5.01,0.2
178,1,"Provável",14.26,4.5
194,1,"Nulo",1.0,0.0
198,1,"Provável",26.5,10.1
203,1,"Provável",10.47,4.05
258,1,"Contundido",3.76,3.4
264,1,"Nulo",1.0,0.0
265,1,"Contundido",11.34,11.3
341,1,"Nulo",19.0,0.0
371,1,"Provável",5.0,0.0
403,1,"Provável",2.64,-0.2
447,1,"Contundido",3.0,0.0
454,1,"Provável",5.63,6.1
461,1,"Provável",11.83,13.0
521,1,"Nulo",1.0,0.0
539,1,"Nulo",4.0,0.0
576,1,"Nulo",2.0,0.0
581,1,"Contundido",4.0,0.0
606,1,"Nulo",4.94,-0.9
624,1,"Nulo",1.0,0.0
631,1,"Dúvida",3.0,0.0
655,1,"Dúvida",6.4,5.2
657,1,"Nulo",1.0,0.0
664,1,"Nulo",1.0,0.0
679,1,"Nulo",8.0,0.0
699,1,"Nulo",1.0,0.0
725,1,"Provável",10.64,1.3
764,1,"Provável",13.15,8.9
770,1,"Nulo",3.0,0.0
778,1,"Nulo",1.0,0.0
794,1,"Nulo",5.0,0.0
818,1,"Nulo",2.0,0.0
843,1,"Nulo",1.0,0.0
851,1,"Nulo",1.0,0.0
852,1,"Nulo",2.0,0.0
868,1,"Nulo",1.0,0.0
869,1,"Nulo",1.0,0.0
893,1,"Nulo",1.0,0.0
5,1,"Provável",9.46,8.6
22,1,"Provável",18.78,8.0
61,1,"Nulo",3.0,0.0
64,1,"Provável",10.0,0.0
83,1,"Nulo",3.0,0.0
96,1,"Contundido",13.0,0.0
115,1,"Nulo",6.0,0.0
156,1,"Provável",19.2,12.6
162,1,"Nulo",2.23,-0.8
212,1,"Nulo",2.0,1.0
216,1,"Provável",15.86,7.8
247,1,"Nulo",3.0,0.0
257,1,"Provável",6.96,6.0
288,1,"Provável",15.79,5.7
336,1,"Contundido",8.0,0.0
368,1,"Provável",5.0,0.0
377,1,"Contundido",22.0,0.0
410,1,"Nulo",1.0,0.0
422,1,"Provável",14.75,13.2
436,1,"Nulo",1.0,0.0
452,1,"Nulo",17.74,6.5
496,1,"Provável",3.0,0.0
497,1,"Nulo",29.08,16.8
516,1,"Provável",12.52,8.0
533,1,"Nulo",5.0,0.0
534,1,"Provável",8.7,-4.5
570,1,"Nulo",1.0,0.0
582,1,"Nulo",1.0,0.0
585,1,"Nulo",1.0,0.0
587,1,"Nulo",1.0,0.0
623,1,"Provável",6.26,5.0
625,1,"Nulo",1.0,0.0
626,1,"Nulo",2.0,0.0
652,1,"Contundido",1.88,0.7
661,1,"Nulo",1.0,0.0
698,1,"Nulo",1.0,0.0
766,1,"Nulo",1.0,0.0
790,1,"Nulo",1.0,0.0
796,1,"Nulo",1.0,0.0
875,1,"Nulo",1.0,0.0
799,1,"Nulo",3.0,0.0
876,1,"Nulo",1.0,0.0
877,1,"Nulo",1.0,0.0
878,1,"Nulo",1.0,0.0
879,1,"Nulo",1.0,0.0
880,1,"Nulo",1.0,0.0
881,1,"Nulo",1.0,0.0
882,1,"Nulo",1.0,0.0
883,1,"Nulo",1.0,0.0
884,1,"Nulo",1.0,0.0
36,1,"Contundido",4.0,0.0
56,1,"Nulo",4.0,0.0
68,1,"Provável",4.94,-3.9
71,1,"Provável",2.09,0.0
118,1,"Contundido",8.49,0.2
125,1,"Nulo",5.0,0.0
169,1,"Provável",1.74,0.5
208,1,"Contundido",19.0,0.0
214,1,"Nulo",10.0,0.0
220,1,"Provável",12.24,1.56
272,1,"Nulo",14.68,-1.9
283,1,"Provável",6.54,6.4
295,1,"Nulo",16.0,0.0
325,1,"Provável",14.61,-1.0
350,1,"Nulo",17.0,0.0
387,1,"Provável",2.85,1.1
398,1,"Contundido",5.0,0.0
431,1,"Nulo",2.0,0.0
449,1,"Nulo",10.0,0.0
471,1,"Provável",10.43,0.0
492,1,"Nulo",1.0,0.0
493,1,"Provável",2.02,0.9
494,1,"Provável",15.58,8.4
528,1,"Nulo",3.0,0.0
529,1,"Nulo",1.0,0.0
567,1,"Contundido",17.0,0.0
607,1,"Provável",3.41,0.9
622,1,"Nulo",1.0,0.0
632,1,"Nulo",1.0,0.0
633,1,"Nulo",1.0,0.0
681,1,"Provável",5.7,0.2
685,1,"Nulo",5.0,-0.3
757,1,"Nulo",1.0,0.0
768,1,"Nulo",2.0,0.0
813,1,"Nulo",2.0,0.0
827,1,"Nulo",2.0,0.0
831,1,"Nulo",1.0,0.0
832,1,"Nulo",1.0,0.0
892,1,"Nulo",1.0,0.0
898,1,"Nulo",2.0,0.0
30,1,"Nulo",13.0,0.0
33,1,"Provável",15.3,5.0
116,1,"Nulo",3.0,0.0
138,1,"Provável",12.03,-0.7
159,1,"Contundido",9.53,6.7
160,1,"Provável",1.39,-2.0
189,1,"Contundido",13.0,0.0
206,1,"Provável",6.89,2.91
267,1,"Provável",5.5,2.9
276,1,"Provável",2.85,1.1
287,1,"Provável",7.37,6.6
323,1,"Nulo",2.0,0.0
389,1,"Nulo",3.0,0.0
392,1,"Nulo",15.0,0.0
393,1,"Nulo",5.0,0.0
439,1,"Provável",8.35,5.0
451,1,"Nulo",1.0,0.0
470,1,"Nulo",6.61,-0.5
484,1,"Nulo",7.72,7.1
485,1,"Nulo",2.0,0.0
523,1,"Provável",9.11,3.1
524,1,"Provável",21.08,3.3
532,1,"Suspenso",6.96,-5.0
571,1,"Nulo",1.0,0.0
634,1,"Nulo",1.0,0.0
740,1,"Nulo",2.0,0.0
748,1,"Nulo",3.0,0.0
750,1,"Nulo",3.0,0.0
783,1,"Nulo",3.0,0.0
806,1,"Nulo",1.0,0.0
823,1,"Nulo",3.0,0.0
897,1,"Nulo",1.0,0.0
24,1,"Provável",9.18,5.2
98,1,"Nulo",2.0,0.0
105,1,"Provável",8.9,-2.2
155,1,"Provável",10.02,1.4
165,1,"Nulo",1.0,0.0
172,1,"Provável",7.79,-0.8
195,1,"Provável",0.7,-3.8
196,1,"Provável",5.84,-1.6
243,1,"Provável",8.59,3.35
260,1,"Contundido",9.0,0.0
286,1,"Contundido",3.0,0.0
302,1,"Contundido",5.0,0.0
319,1,"Provável",15.86,4.8
363,1,"Nulo",1.0,0.0
369,1,"Contundido",5.01,5.2
406,1,"Provável",10.57,5.2
428,1,"Provável",16.76,4.1
450,1,"Contundido",4.0,0.0
483,1,"Nulo",8.21,7.8
487,1,"Nulo",4.0,0.0
504,1,"Provável",8.83,7.7
507,1,"Nulo",2.0,0.0
530,1,"Nulo",1.0,0.0
531,1,"Contundido",1.0,0.0
563,1,"Nulo",1.0,0.0
568,1,"Nulo",2.0,0.0
574,1,"Contundido",3.0,0.0
611,1,"Nulo",4.0,0.0
665,1,"Provável",7.58,-3.1
678,1,"Nulo",16.62,6.9
703,1,"Nulo",1.0,0.0
761,1,"Nulo",1.0,0.0
849,1,"Nulo",1.0,0.0
927,1,"Nulo",1.0,0.0
7,1,"Provável",24.0,0.0
140,1,"Provável",6.26,1.0
146,1,"Nulo",3.0,0.0
154,1,"Provável",16.0,0.0
190,1,"Nulo",10.71,2.4
245,1,"Nulo",3.62,0.2
253,1,"Provável",11.62,3.7
275,1,"Nulo",4.0,0.0
281,1,"Contundido",8.0,0.0
284,1,"Nulo",1.0,0.0
290,1,"Provável",9.95,1.3
355,1,"Dúvida",10.23,9.7
372,1,"Provável",8.14,6.7
380,1,"Nulo",5.0,0.0
385,1,"Nulo",10.71,3.4
409,1,"Nulo",3.0,0.0
413,1,"Provável",10.29,3.8
434,1,"Provável",16.9,7.3
475,1,"Nulo",2.0,0.0
478,1,"Nulo",10.0,0.0
479,1,"Nulo",2.0,0.0
481,1,"Nulo",3.0,0.0
505,1,"Provável",1.88,-2.3
519,1,"Provável",1.18,-0.3
526,1,"Nulo",4.0,0.0
542,1,"Nulo",5.22,3.5
583,1,"Nulo",1.0,0.0
650,1,"Nulo",3.0,0.0
651,1,"Dúvida",4.59,2.6
654,1,"Nulo",4.0,0.0
804,1,"Nulo",1.0,0.0
810,1,"Nulo",1.0,0.0
822,1,"Nulo",1.0,0.0
826,1,"Provável",10.71,1.4
829,1,"Nulo",4.0,0.0
14,1,"Provável",9.62,5.84
29,1,"Contundido",8.0,0.0
60,1,"Provável",20.94,25.1
78,1,"Provável",9.46,0.6
112,1,"Nulo",16.0,2.0
123,1,"Provável",18.78,12.0
126,1,"Contundido",13.0,0.0
151,1,"Nulo",6.4,0.2
183,1,"Contundido",10.0,0.0
193,1,"Provável",11.55,1.6
229,1,"Nulo",13.77,0.8
248,1,"Provável",7.51,6.8
261,1,"Nulo",4.0,0.0
273,1,"Provável",6.68,4.6
349,1,"Provável",3.0,0.0
366,1,"Contundido",10.0,0.0
442,1,"Nulo",17.0,0.0
462,1,"Nulo",1.0,0.0
464,1,"Provável",6.75,5.7
541,1,"Nulo",2.0,0.0
572,1,"Nulo",1.0,0.0
586,1,"Nulo",1.74,-0.5
601,1,"Nulo",1.0,0.0
