"player_id","player_name","player_position"
279,"Elias Constantino Pereira Filho","Atacante"
793,"Igor Brondani da Luz","Zagueiro"
510,"João Felipe Schimdt Urbano","Meia"
577,"Odair Souza ","Meia"
971,"Silas Araújo da Silva","Meia"
95,"Marcos Aurélio de Oliveira Lima","Meia"
913,"Crysan da Cruz Queiroz Barcelo","Atacante"
802,"Eduardo Moreira de Souza","Goleiro"
494,"Claudio Winck Neto","Lateral"
916,"Raul José Cardoso","Lateral"
709,"Maximiliano Rodríguez","Meia"
133,"Osvaldo Lourenço Filho","Atacante"
705,"Ítalo Melo Oliveira","Meia"
571,"Bruno Alexandre Marques Pereirinha","Lateral"
66,"Jorge Henrique de Souza","Atacante"
847,"Ayrton Lucas Dantas de Medeiros","Lateral"
440,"Julinho Camargo","Técnico"
1001,"Daniel de Carvalho","Meia"
194,"Hélder de Paula Santos","Meia"
161,"Guilherme Oliveira Santos","Lateral"
522,"Danilo Lopes Cezário","Atacante"
434,"Matheus Simonete Bressanelli","Zagueiro"
661,"Jerffeson de Kassio Wanderley Santos","Lateral"
356,"Lucas Ramón Barrios Arioli","Atacante"
1027,"Ronaldo da Silva Souza","Meia"
841,"Adrián Ricardo Centurión","Atacante"
713,"Emanuel Biancucchi","Meia"
177,"Leandro Almeida da Silva","Zagueiro"
669,"Welinton Junior Ferreira dos Santos","Atacante"
505,"Thomás Jaguaribe Bedinelli","Meia"
334,"Aderbar Melo dos Santos Neto","Goleiro"
775,"Sidcley Ferreira Pereira","Lateral"
990,"Gabriel Monteiro Vasconcelos","Atacante"
516,"Madson Ferreira dos Santos","Lateral"
573,"Caíque da Silva Santos","Atacante"
525,"Rafael Ferreira Donato","Zagueiro"
680,"Alisson Ramses Becker","Goleiro"
997,"Odair Hellmann","Técnico"
948,"Mateus Silva Machado","Atacante"
988,"Andre Luis da Costa Alfredo","Atacante"
12,"Augusto Sérgio Ferreira","Técnico"
277,"Alan Luciano Ruschel","Lateral"
690,"Anderson José Lopes de Souza","Atacante"
112,"Anderson Luiz de Carvalho","Atacante"
154,"Guilherme Milhomen Gusmão","Meia"
714,"Lucas Gomes da Silva","Atacante"
764,"Bruno Gomes de Oliveira Conceição","Atacante"
374,"Cristian Daniel Ledesma","Meia"
591,"Glekson Marrone Pires Santos","Lateral"
134,"José Jefferson Rodrigues de Oliveira","Lateral"
844,"Ángel Rodrigo Romero Villamayor","Atacante"
682,"Matheus Antunes Ribeiro","Lateral"
797,"Pedro Henrique Ribeiro Gonçalves","Zagueiro"
203,"José Nivaldo Martins Constante","Goleiro"
396,"Ruan Carlos Gomes Costa da Silva","Atacante"
1014,"Claudio Luiz Rodrigues Parise Leonel","Atacante"
311,"Anselmo de Moraes","Meia"
282,"Luan Madson Gedeão De Paiva","Atacante"
908,"Vitor Monteiro Luiz","Goleiro"
362,"Victor Ferraz Macedo","Lateral"
728,"Raphael Guimarães de Paula","Meia"
924,"Carlos Eduardo Ferreira de Souza","Atacante"
860,"Nathan Pelae Cardoso","Zagueiro"
163,"Rafael Ramos de Lima","Zagueiro"
689,"Marcos Guilherme de Almeida S. Matos","Meia"
29,"Eduardo Luís Abonizio de Souza","Zagueiro"
322,"Ronaldo Luiz Alves","Zagueiro"
547,"Marinaldo dos Santos Oliveira","Meia"
933,"Romeo Fernandes","Atacante"
465,"Bruno Fabiano Alves","Zagueiro"
894,"Bruno Henrique Pinto","Atacante"
208,"Sandro Laurindo da Silva","Meia"
304,"Marcelo Lomba do Nascimento","Goleiro"
490,"Rodinei Marcelo de Almeida","Lateral"
634,"Igor de Carvalho Julião","Lateral"
419,"Sueliton Pereira de Aguiar","Lateral"
914,"William Schuster Dornelles da Silva","Meia"
285,"Leandro Paulino da Silva","Zagueiro"
477,"Jubal Rocha Mendes Júnior","Zagueiro"
259,"Ricardo Drubscky","Técnico"
861,"Judivan Flor da Silva","Atacante"
